a,Shanghai SIPG,,,,,,,Ghuangzhou,,,,,,,Shandong Luneng,,,,,,,Beijing Guoan FC,,,,,,,Shanghai Shenhua,,,,,,,Pohang Steelers,,,,,,,Jeonbuk Hyundai,,,,,,,FC Seoul,,,,,,,Suwon Samsung,,,,,,,Ulsan Hyundai,,,,,,,Incheon United,,,,,,,Buriram United,,,,,,,FC Goa,,,,,,,Mumbai City,,,,,,,
a,Lai Wei,ZAG,25,60,China,wiki/missing_player.jpg,,,,,,,,,Lei Wu,MD MC PD ZAG,24,62,China,wiki/missing_player.jpg,,,,,,,,,,,,,,,,Seok-Ju Yoon,MC MD,20,57,South Korea,wiki/missing_player.jpg,,Lee Ji Hoon,MD ME,19,56,South Korea,/261/056/22_60.png,,,,,,,,,Yu Je Ho,MC VOL,20,53,South Korea,/266/541/22_60.png,,Dong-Hwan Min,GOL,21,57,South Korea,wiki/missing_player.jpg,,,,,,,,,,,,,,,,H. Tiwari,GOL,19,48,India,/265/460/22_60.png,,V. Singh,GOL,27,49,India,/259/731/22_60.png,,
a,Hao Yu,ZAG,24,59,China,wiki/missing_player.jpg,,,,,,,,,Hailong Li,LD ZAG,25,62,China,wiki/missing_player.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N. Dias,MC,22,47,India,/259/219/22_60.png,,G. Singh,ATA ME,17,47,India,/264/662/22_60.png,,
a,Shenyuan Li,MD MC PD ZAG,24,59,China,wiki/missing_player.jpg,,,,,,,,,Hao Fang,ATA ATA,22,62,China,wiki/missing_player.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,Chunxin Chen,ATA ATA,24,59,China,wiki/missing_player.jpg,,,,,,,,,Xin Tian,ATA ATA,24,60,China,wiki/missing_player.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,Meng Nie,LE,24,57,China,wiki/missing_player.jpg,,,,,,,,,Jianfei Zhao,ZAG,23,59,China,wiki/missing_player.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,Mingjie Xiao,MD LD ZAG,25,57,China,wiki/missing_player.jpg,,,,,,,,,Andong Luo,MEI,26,59,China,wiki/missing_player.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,Zihao Yang,LE ZAG,21,57,China,wiki/missing_player.jpg,,,,,,,,,Yan Shi,ATA,20,59,China,wiki/missing_player.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,Tianzi Jia,MEI MC,28,57,China,wiki/77221.jpg,,,,,,,,,Guanxi Li,GOL,23,57,China,wiki/missing_player.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,Tong Guo,GOL,20,57,China,wiki/missing_player.jpg,,,,,,,,,Jinyong Yu,GOL,17,55,China,wiki/missing_player.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,Zhurun Liu,ATA MEI,20,57,China,wiki/missing_player.jpg,,,,,,,,,Chaoyang Liu,MC,23,55,China,wiki/missing_player.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,Enge Zhang,ZAG,25,55,China,wiki/missing_player.jpg,,,,,,,,,Sheng Cao,PE ATA,27,55,China,wiki/missing_player.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,Lihao Ren,ATA MEI,21,55,China,wiki/missing_player.jpg,,,,,,,,,Bowei Song,ZAG,20,55,China,wiki/missing_player.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,Enming Sun,MC,24,52,China,wiki/missing_player.jpg,,,,,,,,,Mustapa Tash,ZAG,19,55,China,wiki/missing_player.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,Cong Huang,MC MD,25,55,China,wiki/missing_player.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,Guoyu Lin,ZAG,22,55,China,wiki/missing_player.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,Yuda Tian,ATA,20,52,China,wiki/missing_player.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

